mi pu co'i nai citka lo mango ca lo nu ra co'i klama lo nenri	I was eating a mango when she entered.
co'o lo mi tumla	Goodbye, my land!
co'o ro do	Goodbye to all of you!
co'oi lo mi pendo	Ciao, my friend!
u'a nai mi pu co'u pinxe lo stasu	I haven't eaten up soup.
coi le munje	Hello, world!
lo verba cu cokcu lo ladru lo tatru lo moklu	Children suck up milk from breast into the mouth.
ti noi xamsi cu condi lo ka tsuku lo loldi be ce'u vau lo sefta	This sea is deep in reaching the bottom from the surface.
e'o do bevri lo condi kabri	Please, bring a deep glass.
mi cortu lo xance	My hand hurts.
mi cortu lo galxe be mi	I have a sore throat.
mi ba cpacu lo grute mi	I'll get fruits for myself.
mi xance te cpacu fi la kevin fe lo dakfu	I handed Kevin a knife.
da bisli fi'o se cpana lo cmana	There is ice on top of the mountain.
ra pu mo'u cpare lo cmana	She has climbed on the mountain.
le nanmu pu cpedu lo ka jai gau kalri fai lo vorme vau mi ta'i lo ka jai gau muvdu fai lo xance	The man asked me to open the door by moving his hand.
le sanso cu cpina	The sauce is hot.
le panci cu cpina	The smell is irritating.
ti cradi lo vajni notci lo tordu boxna lo se bevri	This is a radio transmitter sending important messages on short waves to portable receivers.
lo tricu cu crane la alis la kevin	A tree is before (in front of) Alice from Kevin's position.
pa tricu cu crane mi	A tree is in front of me.
lo citno cu pagre bu'u lo crane be le lunra	A shadow passed before the moon.
do poi dasni lo creka cu simlu lo ka stati	You look smart in the shirt.
ra crepu lo vanjba lo purdi	She is harvesting grapes from the garden.
lo cribe cu se zdani lo vi boske	Bears live in this forest.
mi pu cusku lo lisri be lo za'u crida	I told a story about fairies.
ca lo crisa lo pezli poi crino co'a xunre	In the fall leaves that are green, turn red.
mi'ai muvdu fo lo cripu be lo rirxe bei lo tcadu ce lo nurma	We are moving over the bridge across the river that connects the city and the rural zone.
ca crisa lo re no no mu moi be lo nanca ti	Now it's summer of year 2005 at my place.
xu ca critu lo re no no mu moi be lo nanca do	Is it now autumn of year 2005 at your place?
lo ctaru be lo xamsi cu barda	The tide in the sea is high.
lo se dekpu be lo ctebi be lo vlagi cu banzu lo nu lo panzi cu pagre	The size of the hole of the vagina is enough for the child to pass.
loi prenu pu na nelci lo noi cnino vau cteki be lo ka ralte lo bakni bei ro lo xabju bei loi turni	People didn't like the new tax on keeping cows levied against everyone by the government.
lo rupnu be li re mu cu cteki lo ka ralte lo bakni	25 dollars is the tax for keeping cows.
ti minji lo nu cokcu lo ctile	This is a machine for pumping out oil.
mi pu terpa tu'a lo ctino be lo tricu bei le lunra	I was afraid of shadows of trees in moonlight.
le prenu pu ctuca mi'a lo traji tasmi be lo nu tavla bau la lojban	The person taught us the best style of speaking Lojban.
le mamta cu ctuca le verba lo du'u lo nu cladu tavla na se clite	The mother taught the child that talking loud isn't polite.
le laldo pu ctuca mi lo tadji be lo nu na ganse lo ka cortu	The old man taught me the method of not feeling the pain.
lei rirni cu zvati ti ca	The parents are here now.
lu do cu'e vitke la nipon li'u lu pu'o li'u	"Have you been to Japan?" "I'm about to."
lu le penbi cu'e zvati li'u lu pu vu li'u	"Where is the pen?" "It was over there."
au cu'i le bruna mo'u tsuku	The brother arrived, meh.
le nu casnu cu su'o cu'o lo nu le jatna cu klama	The discussion is possible if the boss comes.
lo nu mi ricfu cu ro cu'o lo nu mi ponse lo rupnu poi megdo	Had I a million dollars I'd be rich.
cu'u la gleki la lojban cu vlipa bangu	As said by La Gleki, Lojban is a powerful language.
le lunra noi pelxu gi'e cukla gi'e carmi cu zvati lo tsani	The Moon, yellow, round and bright, is in the sky.
mi tcidu lo cukta be lo cinri	I read a book with an interesting content (an interesting book).
le lanka cu culno lo pelji	The basket is full of paper.
cumki fa lo nu la alis ba jai lerci	It's possible that Alice will be late.
mi'ai pu cumla lo ka kanpe ma kau	We were modest in our expectations.
lo jipci cu citka lo cunmi	Hens eat millet.
lo nu ca ma kau le prenu cu tsuku pu cunso	When would he come was unpredictable.
ra pu se cuntu lo zekri	He was involved in a crime.
lo karce cu cupra lo nejni lo ka jai gau jelca lo livla	Car produces energy by burning fuel.
lo saske cu curmi lo nu jimpe lo munje	Science allows understanding the world.
le canko cu curmi lo nu lo vifne vacri cu pagre	The window permits the passage of the fresh air.
le cipni mo'u kavbu lo curnu	The bird caught a worm.
i lo vi djine cu curve lo ka solji	This ring is of pure gold.
i ba bo mi pu cusku fi le ninmu fe lu do mutce xendo li'u	And then I said to the woman "You are very kind."
do pu cusku lo se du'u do ba katna lo nanba	You said that you would cut the bread.
ti noi prenu cu zbasu lo cutci be lo sufti	This person makes horseshoes.
lo nanla pu ca'o jgari lo gerku re'o lo cutne	The boy was holding the dog near the chest.
mi na mo'u cuxna lo ka zukte ma kau	I haven't yet decided what to do.
nandu fa lo ka cuxna	It's hard to choose.
mi pu cuxna la alis lo nixli	I chose Alice from the girls.
la alis pu cuxna lo blanu lo taxfu	Alice chose the blue dress out of all.
mi pensi cuxna lo nu mi citka ma kau	I'm thinking about what to eat.
mi se bruna da	I have a brother.
mi nelci ro da	I like everything.
da'a re lo prenu pu zvati va	All but two people were present there.
da'i mi ricfu	I could be rich.
da'i nai mi se zdani lo daplu	I do live on an island.
lo junla ca cpana lo se dacru be lo barda	A clock stands on a chest of big drawers.
tu noi dacti cu mo	What is that object over there?
le tcaci cu dadjo	The tradition is Taoist.
oi ro'o dai tuple doi le cifnu	I know it hurts, baby!
do jinga ui dai	You won, yay you!
ui nai dai lo do gerku co'a morsi	You must be sad, your dog died.
ti dakfu lo nanba	This is a knife for cutting bread.
mi ba bevri lo dakli be lo tamca lo nenri	I will take a bag of tomatoes inside.
mi pu damba lo mi mensi lo du'u ma kau klama ka'ai loi rirni	I fought with my sister of who would go with parents.
le nakni pu zgipli lo damri be lo xance	He was playing a hand struck drum.
le prenu cu damva'u lo se panci be lo mabla	The person smokes something that has a shitty smell.
le smani pu dandu lo galtu jimca lo rebla	The monkey was hanging its tail from a high branch.
lo ka pilno lo drata ckiku cu danfu lo tadji be lo ka jai gau karli fai lo vorme	Using another key is the answer to the problem of opening the door.
mi pu viska pa danlu bu'u lo boske i le danlu cu jutsi ma	I saw an animal in the forest. What species does it belong to?
lo danmo be lo noi ca'o jelca vau tricu co'a denmi	The smoke from the burning trees is becoming dense.
lo brife cu danre le falnu	Wind puts pressure on the sail.
e'u mi'o dansu lo ca zgike	Let's dance to this music.
lo danti be lo cecla cu tsuku lo dinju	A bullet from a gun reached the house.
fe'e ro roi lo daplu lo remna cu xabju	People live all over the island.
mi pu dapma le fetsi lo ka se funca lo zabna	I wished her good luck.
le monsuta pu dapma lo virnu lo ka ba zi morsi	The monster cursed the brave person to die soon.
da bisli vi'a lo dargu	There is ice on the road.
loi enge pu darlu lo nu lo dargu cu se stuzi lo berti vau lo nu lo dinju cu se zbasu fi lo rokci	Engineers argued for the road to be located to the north and against the house to be built of rock.
lo muzga cu darno ti	The museum is far from here.
lo jungo bangu cu darno lo glico bangu lo ka va'o ce'u ma kau tarmi lo nu bacru	Chinese language is far from English in the manner of pronunciation.
la edvard ca darsi lo ka na cusku lo jetnu la tom	Eduard dares not tell Tom the truth.
mi pu darxi lo xedja be le nakni se pi'o lo xance	I hit his jaw with hand.
mi pu darxi la alis se pi'o lo zunle jamfu be mi re'o lo betfu	I kicked Alice with my left foot in the belly.
mi pu punji lo mi xance lo daski be lo mi kosta	I put my hand into the pocket of my coat.
e'o do co'a dasni lo cutci	Please put on your shoes.
le nixli cu dasni lo creka lo skaci	The girl wears a shirt as a skirt.
ra pu daspo lo ka kanro	He ruined his health.
lo fagri pu daspo ci lo dinju	The fire destroyed three of the buildings.
lo se dunda pu se bakfu fi lo dasri	The gift was tied with a ribbon.
lo za'u datka ru'i limna lo lalxu	The ducks are swimming in the lake.
lo ka gasnu lo zekri cu datni le nanmu lo ka zgana lo se zukte be ce'u	Being a criminal are the data about the man collected by monitoring his actions.
ai mi tavla do lo datni be fi lo cipra	I'm going to talk to you about experimental data.
ei mi'o denpa ze'a lo djedi be li dau	We should wait for 10 days.
ju'o la alis ba tsuku	I'm sure Alice will arrive.
ju'o dau'i ji'a la kevin ba vitke mi'a	And I'm equally sure that Kevin will visit us.
ro da poi ke'a sinma ke'a cu se sinma ro de poi ke'a sinma di	Everyone who respects oneself is respected by everyone who respects someone.
mi pu de'a citka lo plise	I stopped eating apples for a while.
mi de'a jundi	I won't be paying attention for a while.
de'e cinri jufra	The following sentence is interesting.
au do tirna mi	I'd like you to listen to me.
lo xunre cu srana lo nu fengu	Red is related to the state of being angry.
de'i li ly ci dy pa mu mi pu zvati la nipon	On March 15 I was in Japan.
de'i li cy pa ci mi'a cliva	We leave at 1 pm.
mi'a cliva de'i li cy so my ci no	We leave at 9:30
i fi'o suksa co'a gusni bu'u lo darno i ba bo le gusni cu canci	Suddenly a light appeared far away and then the light disappeared.
le re mei pu troci lo ka ganse le gusni vau za'u re'u i ku'i le re mei na pu djuno lo du'u xu kau la'e de'e cu du lo sinxa poi le re mei ze'u kanpe tu'a ke'a	They both tried to observe it once again. But they didn't know whether that was the sign they had been expecting for so long.
le bitmu cu decti be lo mitre lo ka rotsu	The fence is 10 centimeters thick.
lo degji be lo be mi xance poi pritu cu cortu	The fingers of my right hand hurt.
i lo se casnu pe dei ca zenba lo ka cinri	This discussion is getting more interesting.
mi dejni lo ka sidju vau do lo ka se sidju do	I am obliged to help you in return for your help.
mi dejni fi lo mi patfu fo lo ka snada	I owe my success to my father.
lo vi botpi cu dekpu li pa lo ka litce	This bottle is one liter in volume.
le dinju cu dekto be lo mitre lo ka clani	The house is 10 meters high.
lo'e delfinu cu stati	Dolphins are generally smart.
ti noi bombila cu delno li ji'i pa re no	This light bulb has a luminous intensity of around 120 candela.
mi ca ca'o citka lo stasu be lo dembi	I am eating a bean stew.
lo denci be mi cu cortu	I have a toothache.
lo karce flu'ente cu denmi lo ka se pagbu lo xo kau karce bu'u lo klaji	The car traffic is intense in the streets.
ko ze'i denpa	Wait a bit (=Just a moment).
do pu denpa xu	Did you wait?
ki'e sai	Thank you!
mi denpa lo nu lo patfu cu volta vau lo ka kelci vau lo ka cliva	I am waiting for my father to arrive playing before leaving.
pu ze'a ku lo karce cu muvdu bu'u lo dertu	For a while, the car moved on the soil.
mi pu cupra lo derxi be lo mudri	I chopped a pile of wood.
ra pu desku lo ka terpa	She was shaking with fear.
li my pa dy pa ze ny re no pa mu detri lo nu mi co'a tadni la lojban	January 17, 2015 is the date when I started studying Lojban.
i ku'i la'a nai su'o da cizra ro de ro di	But it is unlikely that something is strange to everyone in every way.
mi na ba di'a zgipli lo pipno	I won't play the piano again.
mi di'a jundi	I'm listening again.
pluka nicte di'ai	Good night!
di'ai do	Good luck to you.
do i ko na raktu mi di'ai nai do	Don't disturb me, damn you!
gau do e'i to'e akti fa lo do di'anzi	Turn off your electronic devices.
di'e na drani i la djon cu cmene mi i lu zo djon cmene mi li'u drani ku'i	The following sentence isn't correct. Someone called John is my name. "John is my name" is correct, though.
mi di'i cadzu bu'u lo panka	I regularly walk in the park.
pa cukta di'i se tcidu mi	I read the same book again and again.
mi di'i nai citka lo kokso	I eat coconuts here and there.
ma xamgu traji tadji lo nu tadni la lojban i di'u xamgu se retsku	What is the best method of learning Lojban? That is a good question.
la alis ze'a lo djedi be li za'u re na zvati i la'e di'u cizra	Alice isn't present for more than two days. That is strange.
lo sance pu dicra lo nu mi sipna vau lo ka cladu	The sound woke me up since it was loud.
lo ca carvi cu diklo lo stuna lo dei tcadu	Within the borders of this city, the rain is in the south.
mi dikni lo ka lumci lo mi kumfa vau lo jeftu	I am regular in cleaning my room every week.
li re dilcu li pa ci li mu li ci	2 is the quotient of 13 divided by 5 with the remainder 3.
le cmana cu cupra lo dilnu be lo danmo	The mountain produces clouds of smoke.
lo ka xabju ti cu dimna mi	To live here is my fate.
ti dinju lo nu lumci	This is a bathhouse.
mi pu lasna lo pixra lo bitmu lo dinko se pi'o lo mruli	I nailed the picture to the wall using a hammer.
ti dinko lo ka lasna lo cutci lo xirma ce'u	This is a nail for fastening horseshoes.
do pu zvati ma doi lo dirba	Where have you been, dear?
lo nu jmive cu dirba ro da	Life is dear to everybody.
le jinto cu dirce lo djacu	The spring of fluid emits water.
sa'u ti dirgo lo djacu	It's just a drop of water.
ma ditcu lo nu do limna lo rirxe	How long have you been swimming in the river?
i lo gerku cu dizlo lo mlatu poi cpare lo tricu	The dog stands low compared to the cat climbing the tree.
mi mo'u farlu lo dizlo be lo bitmu	I fell down to the foot of the fence.
le nakni pu pinxe lo djacu lo pa kabri	He drank some water from the cup.
mi volta ba zi lo djedi be li pa no	I will return in 10 days.
mi djica lo nu mi cusku lo xajmi vau lo nu do cisma	I want to tell something funny to make you smile.
mi djica tu'a lo plise	I want an apple.
ti solji djine	This is a golden ring.
mi djuno lo du'u mi zasti vau fo lo du'u mi pensi	I know that I exist since I think.
mi djuno so'i da la lojban	I know a lot about Lojban.
mi djuno mo'a da lo cmaci	I know too little about math.
coi ro do	Hello, everyone!
xu do djica lo nu mi sidju do	Do you want me to help you?
do'a mi do ka'e ctuca lo se jmina	I could teach you some additional things.
do'a nai do no da zekri lebna	At least you didn't steal anything.
a'o mi te dunda lo kargu karce a ke do'a nai lo karce poi na spofu	Hopefully, I'll be given an expensive car or at least one that isn't broken.
ti karda do'e lo valsi	It's a card with a word.
do'i cu me lo jufra pe lo se cukta poi mi pu tcidu	That sentence is from a book that I had read.
lu mi'a pu casnu lo nu litru li'u lu do'o pu cuxna ma li'u	"We discussed travelling." "What did you choose?"
doi nobli do co'u morji fi lo do ckiku	Oh, sir! You forgot your keys.
ca lo donri be lo prulamdei ra pu stali lo zdani	Yesterday in the daytime, he stayed at home.
